Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
28,2024-02-25,1,michigan,purdue,REG (Conf),0,76,84,0.483,0.429,0.513,0.558,0.692,8,16,24,12,5,0,10,22,0.471,0.292,0.568,0.522,0.684,17,23,40,18,7,0,7,15
29,2024-02-29,0,michigan,rutgers,REG (Conf),0,52,82,0.316,0.261,0.353,0.368,0.5,12,23,35,11,4,1,14,14,0.524,0.4,0.581,0.587,0.667,8,30,38,17,10,4,5,16
30,2024-03-03,0,michigan,ohio-state,REG (Conf),0,61,84,0.364,0.278,0.405,0.409,0.727,10,18,28,6,6,2,18,20,0.563,0.417,0.611,0.615,0.806,2,25,27,11,14,4,16,16
31,2024-03-10,1,michigan,nebraska,REG (Conf),0,70,85,0.397,0.321,0.467,0.474,0.833,6,18,24,10,4,2,9,17,0.579,0.333,0.722,0.64,0.6,4,28,32,13,6,3,8,17
32,2024-03-13,2,michigan,penn-state,CTOURN,0,57,66,0.345,0.222,0.4,0.379,0.722,13,23,36,15,4,3,14,22,0.383,0.412,0.367,0.457,0.793,4,25,29,10,7,5,10,19
1,2023-11-06,1,northwestern,binghamton,REG (Non-Conf),1,72,61,0.424,0.278,0.488,0.466,0.81,10,22,32,13,12,9,12,16,0.415,0.304,0.5,0.481,0.833,8,19,27,16,4,9,19,19
2,2023-11-10,1,northwestern,dayton,REG (Non-Conf),1,71,66,0.472,0.357,0.513,0.519,0.8,10,15,25,14,9,1,6,14,0.538,0.522,0.563,0.692,0.8,3,18,21,16,3,1,15,17
3,2023-11-14,1,northwestern,western-michigan,REG (Non-Conf),1,63,59,0.451,0.231,0.68,0.51,0.786,3,15,18,12,9,5,7,13,0.415,0.32,0.5,0.491,0.583,13,24,37,15,4,3,14,16
4,2023-11-18,2,northwestern,rhode-island,REG (Non-Conf),1,72,61,0.435,0.421,0.442,0.5,0.769,17,20,37,17,8,6,9,21,0.388,0.421,0.367,0.469,0.682,9,18,27,6,4,4,14,15
5,2023-11-19,2,northwestern,mississippi-state,REG (Non-Conf),0,57,66,0.377,0.231,0.486,0.426,0.714,6,19,25,9,9,3,8,19,0.469,0.348,0.577,0.551,0.706,8,28,36,15,3,5,15,12
6,2023-11-27,1,northwestern,northern-illinois,REG (Non-Conf),1,89,67,0.607,0.474,0.676,0.688,0.75,4,27,31,22,7,0,7,14,0.474,0.389,0.513,0.535,0.5,7,18,25,13,6,4,11,17
7,2023-12-01,1,northwestern,purdue,REG (Conf),1,92,88,0.47,0.5,0.457,0.545,0.625,5,21,26,22,8,1,3,29,0.433,0.263,0.512,0.475,0.756,13,34,47,15,1,4,17,27
8,2023-12-10,1,northwestern,detroit-mercy,REG (Non-Conf),1,91,59,0.557,0.417,0.649,0.639,0.65,8,26,34,29,9,6,6,18,0.351,0.227,0.429,0.395,0.7,10,20,30,9,4,0,13,19
9,2023-12-13,1,northwestern,chicago-state,REG (Non-Conf),0,73,75,0.491,0.471,0.5,0.566,0.65,7,16,23,18,9,4,14,14,0.48,0.348,0.593,0.56,0.864,7,20,27,13,13,3,14,18
10,2023-12-16,0,northwestern,depaul,REG (Non-Conf),1,56,46,0.356,0.25,0.481,0.424,0.857,8,24,32,14,7,3,7,16,0.289,0.182,0.391,0.333,0.842,6,25,31,8,5,2,12,9
11,2023-12-20,2,northwestern,arizona-state,REG (Non-Conf),1,65,46,0.473,0.409,0.515,0.555,0.444,6,34,40,13,5,2,10,16,0.314,0.167,0.394,0.343,0.611,3,22,25,9,6,0,10,11
12,2023-12-29,1,northwestern,jackson-state,REG (Non-Conf),1,74,63,0.466,0.4,0.515,0.552,0.625,7,26,33,21,4,4,11,9,0.414,0.474,0.385,0.491,0.857,5,25,30,13,6,3,14,14
13,2024-01-02,0,northwestern,illinois,REG (Conf),0,66,96,0.41,0.5,0.378,0.475,1.0,8,15,23,8,3,0,10,20,0.625,0.556,0.658,0.714,0.8,9,24,33,17,2,5,10,13
14,2024-01-07,1,northwestern,michigan-state,REG (Conf),1,88,74,0.542,0.391,0.639,0.619,0.833,8,19,27,22,7,3,4,20,0.481,0.474,0.485,0.567,0.682,8,18,26,16,3,3,13,19
15,2024-01-10,0,northwestern,penn-state,REG (Conf),1,76,72,0.614,0.583,0.625,0.693,0.714,2,21,23,17,9,3,18,16,0.463,0.176,0.595,0.491,0.792,8,21,29,11,14,1,13,15
16,2024-01-13,0,northwestern,wisconsin,REG (Conf),0,63,71,0.426,0.286,0.515,0.481,0.733,5,19,24,9,6,1,9,24,0.5,0.5,0.5,0.58,0.769,7,20,27,13,5,1,12,16
17,2024-01-17,1,northwestern,maryland,REG (Conf),1,72,69,0.436,0.286,0.529,0.491,0.818,10,19,29,15,10,3,5,18,0.521,0.353,0.613,0.583,0.722,5,21,26,12,3,5,13,21
18,2024-01-20,0,northwestern,nebraska,REG (Conf),0,69,75,0.381,0.323,0.438,0.46,0.647,11,15,26,17,13,5,7,14,0.553,0.538,0.559,0.628,0.8,6,30,36,18,5,3,17,16
19,2024-01-24,1,northwestern,illinois,REG (Conf),1,96,91,0.551,0.611,0.529,0.63,0.692,6,25,31,16,6,5,5,19,0.408,0.458,0.385,0.48,0.75,20,24,44,14,5,3,10,15
20,2024-01-27,1,northwestern,ohio-state,REG (Conf),1,83,58,0.577,0.526,0.606,0.673,0.765,3,24,27,16,4,2,6,23,0.341,0.238,0.45,0.402,0.758,3,19,22,9,5,4,10,16
21,2024-01-31,0,northwestern,purdue,REG (Conf),0,96,105,0.576,0.519,0.615,0.682,0.75,3,19,22,23,6,2,8,30,0.579,0.476,0.639,0.667,0.63,12,21,33,23,6,2,10,15
22,2024-02-03,0,northwestern,minnesota,REG (Conf),0,66,75,0.382,0.478,0.313,0.482,0.65,8,25,33,13,6,6,17,22,0.464,0.304,0.576,0.527,0.762,6,25,31,19,8,6,12,19
23,2024-02-07,1,northwestern,nebraska,REG (Conf),1,80,68,0.429,0.44,0.421,0.516,0.682,12,22,34,17,7,3,8,19,0.458,0.316,0.552,0.521,0.818,2,23,25,11,4,4,16,24
24,2024-02-11,1,northwestern,penn-state,REG (Conf),1,68,63,0.317,0.375,0.298,0.365,0.815,8,26,34,14,7,2,6,16,0.438,0.316,0.517,0.5,0.75,2,27,29,14,3,10,11,21
25,2024-02-15,0,northwestern,rutgers,REG (Conf),0,60,63,0.36,0.381,0.345,0.44,0.842,7,27,34,7,6,8,14,17,0.396,0.429,0.385,0.453,0.6,8,21,29,13,10,9,8,17
26,2024-02-18,0,northwestern,indiana,REG (Conf),1,76,72,0.354,0.348,0.357,0.415,0.786,12,24,36,14,5,2,3,20,0.509,0.333,0.6,0.566,0.571,5,31,36,19,1,5,11,22
27,2024-02-22,1,northwestern,michigan,REG (Conf),1,76,62,0.469,0.455,0.476,0.547,0.667,11,21,32,19,7,3,5,14,0.5,0.727,0.424,0.591,0.556,4,20,24,13,1,3,10,13
28,2024-02-28,0,northwestern,maryland,REG (Conf),1,68,61,0.463,0.154,0.607,0.488,0.903,3,28,31,8,2,0,8,20,0.389,0.091,0.594,0.407,0.708,10,20,30,9,1,2,7,23
29,2024-03-02,1,northwestern,iowa,REG (Conf),0,80,87,0.538,0.5,0.563,0.635,0.875,3,15,18,19,4,2,6,15,0.55,0.5,0.575,0.633,0.846,7,19,26,25,4,2,5,14
30,2024-03-06,0,northwestern,michigan-state,REG (Conf),0,49,53,0.353,0.333,0.367,0.422,0.6,8,24,32,9,6,5,10,17,0.317,0.118,0.395,0.333,0.65,17,25,42,11,6,4,8,14
31,2024-03-09,1,northwestern,minnesota,REG (Conf),1,90,66,0.586,0.556,0.6,0.672,0.8,3,21,24,23,6,2,1,9,0.491,0.438,0.514,0.557,0.778,4,21,25,17,1,6,10,13
32,2024-03-15,2,northwestern,wisconsin,CTOURN,0,61,70,0.377,0.348,0.4,0.453,0.765,6,22,28,12,6,4,9,16,0.462,0.455,0.467,0.558,0.667,4,26,30,15,6,3,9,17
33,2024-03-22,2,northwestern,florida-atlantic,ROUND-64,1,77,65,0.42,0.348,0.457,0.478,0.733,13,26,39,20,12,1,12,13,0.386,0.185,0.567,0.43,0.762,6,27,33,10,9,5,21,17
34,2024-03-24,2,northwestern,connecticut,ROUND-32,0,58,75,0.373,0.267,0.409,0.407,1.0,7,20,27,8,5,0,8,17,0.537,0.136,0.813,0.565,0.7,5,27,32,20,6,9,6,13
1,2023-11-06,1,ohio-state,oakland,REG (Non-Conf),1,79,73,0.462,0.28,0.63,0.529,0.8,11,29,40,14,4,3,13,17,0.393,0.4,0.385,0.508,0.733,9,15,24,12,5,0,9,29
2,2023-11-10,1,ohio-state,texas-am,REG (Non-Conf),0,66,73,0.419,0.211,0.512,0.452,0.588,10,21,31,11,2,10,8,21,0.429,0.167,0.533,0.452,0.696,15,26,41,8,3,1,5,18
3,2023-11-15,1,ohio-state,merrimack,REG (Non-Conf),1,76,52,0.448,0.615,0.4,0.517,0.696,14,25,39,18,9,2,12,8,0.4,0.36,0.44,0.49,0.6,2,20,22,8,6,5,18,22
4,2023-11-19,1,ohio-state,western-michigan,REG (Non-Conf),1,73,56,0.468,0.4,0.514,0.548,0.455,9,27,36,15,10,6,8,14,0.371,0.269,0.444,0.427,0.333,9,25,34,11,3,1,11,11
5,2023-11-24,2,ohio-state,alabama,REG (Non-Conf),1,92,81,0.54,0.556,0.531,0.64,0.933,6,22,28,10,9,1,14,24,0.464,0.3,0.654,0.545,0.769,7,16,23,10,5,3,12,26
6,2023-11-25,2,ohio-state,santa-clara,REG (Non-Conf),1,86,56,0.524,0.464,0.571,0.627,0.778,8,24,32,22,8,4,7,20,0.382,0.3,0.429,0.436,0.5,14,18,32,9,3,1,15,15
7,2023-11-29,1,ohio-state,central-michigan,REG (Non-Conf),1,88,61,0.47,0.292,0.571,0.523,0.826,15,27,42,20,4,3,7,18,0.4,0.375,0.41,0.455,0.55,7,16,23,7,6,5,14,18
8,2023-12-03,1,ohio-state,minnesota,REG (Conf),1,84,74,0.5,0.529,0.486,0.587,0.821,10,22,32,11,8,7,14,18,0.483,0.286,0.545,0.517,0.7,9,16,25,13,9,2,13,22
9,2023-12-06,1,ohio-state,miami-oh,REG (Non-Conf),1,84,64,0.452,0.391,0.487,0.524,0.76,17,20,37,19,5,4,9,14,0.436,0.583,0.395,0.5,0.818,10,14,24,9,5,2,15,19
10,2023-12-09,0,ohio-state,penn-state,REG (Conf),0,80,83,0.45,0.423,0.471,0.542,0.682,13,28,41,21,2,3,15,18,0.477,0.417,0.512,0.554,0.579,12,18,30,11,10,1,8,18
11,2023-12-16,2,ohio-state,ucla,REG (Non-Conf),1,67,60,0.446,0.067,0.585,0.455,0.762,7,27,34,9,4,4,11,19,0.387,0.1,0.442,0.395,0.611,10,24,34,9,8,3,10,22
12,2023-12-21,1,ohio-state,new-orleans,REG (Non-Conf),1,78,36,0.441,0.348,0.5,0.508,0.783,12,34,46,16,6,3,11,18,0.25,0.1,0.289,0.26,0.524,5,21,26,3,4,5,14,21
13,2023-12-30,2,ohio-state,west-virginia,REG (Non-Conf),1,78,75,0.356,0.333,0.375,0.432,0.6,15,27,42,15,9,4,11,19,0.42,0.227,0.511,0.457,0.75,12,33,45,14,3,2,13,21
14,2024-01-03,1,ohio-state,rutgers,REG (Conf),1,76,72,0.467,0.458,0.472,0.558,0.75,8,26,34,17,4,3,12,10,0.403,0.25,0.488,0.448,0.857,12,26,38,7,5,5,10,13
15,2024-01-06,0,ohio-state,indiana,REG (Conf),0,65,71,0.362,0.259,0.429,0.413,0.889,16,26,42,13,3,10,14,15,0.458,0.417,0.468,0.5,0.75,6,19,25,16,8,3,4,15
16,2024-01-10,1,ohio-state,wisconsin,REG (Conf),0,60,71,0.455,0.333,0.514,0.509,0.4,4,21,25,10,2,7,7,12,0.474,0.318,0.571,0.535,0.909,5,23,28,14,5,3,5,13
17,2024-01-15,0,ohio-state,michigan,REG (Conf),0,65,73,0.379,0.12,0.537,0.402,0.857,10,24,34,8,5,5,4,13,0.429,0.522,0.375,0.524,0.7,9,27,36,15,1,3,9,15
18,2024-01-20,1,ohio-state,penn-state,REG (Conf),1,79,67,0.458,0.167,0.585,0.483,0.88,9,34,43,15,6,5,6,8,0.371,0.458,0.326,0.45,0.8,10,23,33,10,3,0,7,21
19,2024-01-23,0,ohio-state,nebraska,REG (Conf),0,69,83,0.482,0.348,0.576,0.554,0.583,6,22,28,19,2,7,8,13,0.492,0.538,0.457,0.607,0.75,7,26,33,19,5,2,6,11
20,2024-01-27,0,ohio-state,northwestern,REG (Conf),0,58,83,0.341,0.238,0.45,0.402,0.758,3,19,22,9,5,4,10,16,0.577,0.526,0.606,0.673,0.765,3,24,27,16,4,2,6,23
21,2024-01-30,1,ohio-state,illinois,REG (Conf),0,75,87,0.5,0.333,0.542,0.533,0.733,6,19,25,11,4,4,6,18,0.517,0.412,0.558,0.575,0.9,10,22,32,8,2,4,6,15
22,2024-02-02,0,ohio-state,iowa,REG (Conf),0,77,79,0.466,0.438,0.476,0.526,0.762,12,16,28,15,4,3,9,18,0.537,0.3,0.591,0.565,0.818,7,19,26,13,6,6,8,16
23,2024-02-06,1,ohio-state,indiana,REG (Conf),0,73,76,0.415,0.294,0.472,0.462,0.889,5,20,25,10,4,4,11,23,0.446,0.385,0.465,0.491,0.677,12,21,33,12,5,3,10,21
24,2024-02-10,1,ohio-state,maryland,REG (Conf),1,79,75,0.439,0.235,0.51,0.47,0.85,5,31,36,9,6,5,9,25,0.387,0.412,0.378,0.444,0.667,11,29,40,11,3,1,12,20
25,2024-02-13,0,ohio-state,wisconsin,REG (Conf),0,54,62,0.411,0.389,0.421,0.473,0.5,6,18,24,9,7,3,8,16,0.44,0.333,0.517,0.51,0.688,10,27,37,13,4,0,11,12
26,2024-02-18,1,ohio-state,purdue,REG (Conf),1,73,69,0.483,0.333,0.568,0.543,0.909,7,15,22,13,9,3,6,20,0.434,0.333,0.455,0.462,1.0,14,22,36,13,3,5,14,14
27,2024-02-22,0,ohio-state,minnesota,REG (Conf),0,79,88,0.509,0.318,0.629,0.57,0.778,7,16,23,12,5,4,9,23,0.5,0.421,0.541,0.571,0.774,10,18,28,17,6,3,8,17
28,2024-02-25,0,ohio-state,michigan-state,REG (Conf),1,60,57,0.386,0.176,0.475,0.412,0.722,11,23,34,8,7,5,10,14,0.4,0.267,0.45,0.436,0.818,7,21,28,9,8,5,9,14
29,2024-02-29,1,ohio-state,nebraska,REG (Conf),1,78,69,0.426,0.381,0.455,0.5,0.857,9,32,41,13,2,3,13,9,0.388,0.303,0.471,0.463,0.875,7,24,31,15,7,1,8,21
30,2024-03-03,1,ohio-state,michigan,REG (Conf),1,84,61,0.563,0.417,0.611,0.615,0.806,2,25,27,11,14,4,16,16,0.364,0.278,0.405,0.409,0.727,10,18,28,6,6,2,18,20
31,2024-03-10,0,ohio-state,rutgers,REG (Conf),1,73,51,0.5,0.45,0.536,0.594,0.762,6,31,37,14,5,8,14,22,0.273,0.222,0.297,0.309,0.607,11,18,29,7,8,4,11,20
32,2024-03-14,2,ohio-state,iowa,CTOURN,1,90,78,0.517,0.55,0.5,0.608,0.654,10,31,41,18,4,6,10,21,0.419,0.381,0.439,0.484,0.667,7,25,32,19,3,4,8,23
33,2024-03-15,2,ohio-state,illinois,CTOURN,0,74,77,0.455,0.267,0.51,0.485,0.769,13,25,38,15,6,5,10,27,0.419,0.267,0.468,0.452,0.656,14,22,36,12,2,4,10,13
34,2024-03-19,1,ohio-state,cornell,NIT,1,88,83,0.427,0.423,0.429,0.5,0.591,21,25,46,22,4,5,10,12,0.493,0.364,0.618,0.582,0.833,5,24,29,26,6,3,8,20
35,2024-03-23,1,ohio-state,virginia-tech,NIT,1,81,73,0.393,0.235,0.455,0.426,0.906,6,31,37,14,10,5,12,19,0.406,0.238,0.488,0.445,0.8,4,30,34,16,7,0,15,25
36,2024-03-26,1,ohio-state,georgia,NIT,0,77,79,0.456,0.35,0.5,0.507,0.8,9,26,35,21,3,4,10,13,0.478,0.4,0.524,0.552,0.5,9,27,36,11,6,4,11,11
1,2023-11-06,1,penn-state,delaware-state,REG (Non-Conf),1,79,45,0.491,0.375,0.652,0.6,0.619,9,29,38,13,11,7,21,14,0.288,0.063,0.36,0.295,0.857,13,20,33,7,11,3,21,16
2,2023-11-10,1,penn-state,lehigh,REG (Non-Conf),1,74,65,0.453,0.304,0.537,0.508,0.75,5,28,33,9,11,7,15,15,0.381,0.231,0.42,0.405,0.737,9,26,35,12,9,2,14,15
3,2023-11-14,1,penn-state,saint-francis-pa,REG (Non-Conf),1,83,53,0.439,0.25,0.579,0.492,0.783,15,21,36,12,7,3,8,15,0.35,0.263,0.39,0.392,0.75,15,22,37,13,1,3,17,20
4,2023-11-17,1,penn-state,morehead-state,REG (Non-Conf),1,74,51,0.297,0.24,0.333,0.344,0.789,12,23,35,10,14,3,8,20,0.381,0.222,0.5,0.429,0.625,2,36,38,7,3,4,27,27
5,2023-11-23,2,penn-state,texas-am,REG (Non-Conf),0,77,89,0.528,0.316,0.647,0.585,0.682,7,11,18,9,5,1,8,19,0.596,0.357,0.674,0.64,0.762,12,20,32,12,3,1,10,17
6,2023-11-24,2,penn-state,butler,REG (Non-Conf),0,78,88,0.437,0.323,0.525,0.507,0.75,13,20,33,9,5,1,10,15,0.5,0.321,0.647,0.573,0.895,7,26,33,13,4,3,9,10
7,2023-11-26,2,penn-state,vcu,REG (Non-Conf),0,74,86,0.442,0.294,0.514,0.49,0.657,6,21,27,8,8,4,10,19,0.538,0.533,0.541,0.615,0.786,6,25,31,11,6,6,13,24
8,2023-12-02,1,penn-state,bucknell,REG (Non-Conf),0,67,76,0.469,0.211,0.633,0.51,0.773,6,18,24,15,6,1,12,14,0.58,0.476,0.655,0.68,0.727,3,19,22,15,10,2,14,18
9,2023-12-06,0,penn-state,maryland,REG (Conf),0,75,81,0.387,0.32,0.432,0.452,0.905,8,22,30,12,9,5,10,30,0.343,0.2,0.429,0.381,0.769,19,29,48,9,7,3,15,22
10,2023-12-09,1,penn-state,ohio-state,REG (Conf),1,83,80,0.477,0.417,0.512,0.554,0.579,12,18,30,11,10,1,8,18,0.45,0.423,0.471,0.542,0.682,13,28,41,21,2,3,15,18
11,2023-12-16,2,penn-state,georgia-tech,REG (Non-Conf),0,81,82,0.392,0.364,0.415,0.473,0.647,10,17,27,15,13,3,6,18,0.451,0.227,0.551,0.486,0.684,17,31,48,25,3,5,17,16
12,2023-12-21,1,penn-state,le-moyne,REG (Non-Conf),1,72,55,0.397,0.344,0.452,0.484,0.688,12,29,41,16,9,2,11,12,0.364,0.261,0.438,0.418,0.818,3,23,26,15,6,2,12,16
13,2023-12-29,1,penn-state,rider,REG (Non-Conf),1,90,63,0.545,0.35,0.657,0.609,0.821,6,21,27,13,13,0,14,21,0.373,0.125,0.465,0.39,0.895,11,19,30,10,8,2,21,22
14,2024-01-04,0,penn-state,michigan-state,REG (Conf),0,61,92,0.323,0.103,0.515,0.347,0.818,11,21,32,10,4,5,15,16,0.563,0.476,0.605,0.641,0.769,7,28,35,25,13,3,12,17
15,2024-01-07,1,penn-state,michigan,REG (Conf),1,79,73,0.419,0.304,0.487,0.476,0.769,7,20,27,11,11,5,6,19,0.5,0.333,0.643,0.577,0.65,4,27,31,17,3,2,18,23
16,2024-01-10,1,penn-state,northwestern,REG (Conf),0,72,76,0.463,0.176,0.595,0.491,0.792,8,21,29,11,14,1,13,15,0.614,0.583,0.625,0.693,0.714,2,21,23,17,9,3,18,16
17,2024-01-13,0,penn-state,purdue,REG (Conf),0,78,95,0.446,0.321,0.541,0.515,0.647,4,17,21,19,9,0,8,22,0.582,0.458,0.677,0.682,0.69,10,31,41,26,3,3,14,15
18,2024-01-16,1,penn-state,wisconsin,REG (Conf),1,87,83,0.533,0.4,0.6,0.6,0.75,3,19,22,11,8,6,5,22,0.483,0.438,0.5,0.543,0.87,11,24,35,15,2,4,13,16
19,2024-01-20,0,penn-state,ohio-state,REG (Conf),0,67,79,0.371,0.458,0.326,0.45,0.8,10,23,33,10,3,0,7,21,0.458,0.167,0.585,0.483,0.88,9,34,43,15,6,5,6,8
20,2024-01-27,1,penn-state,minnesota,REG (Conf),0,74,83,0.452,0.263,0.535,0.492,0.722,7,14,21,14,9,4,7,20,0.538,0.286,0.632,0.577,0.885,7,24,31,18,3,4,11,16
21,2024-01-31,0,penn-state,rutgers,REG (Conf),1,61,46,0.385,0.217,0.517,0.433,0.762,10,28,38,12,13,4,13,19,0.34,0.059,0.485,0.35,0.5,10,19,29,9,9,4,19,17
22,2024-02-03,0,penn-state,indiana,REG (Conf),1,85,71,0.574,0.545,0.594,0.685,0.688,7,14,21,17,7,0,6,19,0.481,0.263,0.606,0.529,0.842,10,17,27,13,2,2,11,13
23,2024-02-08,1,penn-state,iowa,REG (Conf),1,89,79,0.52,0.522,0.519,0.64,0.806,8,18,26,18,11,1,13,14,0.559,0.267,0.659,0.593,0.9,9,18,27,15,9,1,17,22
24,2024-02-11,0,penn-state,northwestern,REG (Conf),0,63,68,0.438,0.316,0.517,0.5,0.75,2,27,29,14,3,10,11,21,0.317,0.375,0.298,0.365,0.815,8,26,34,14,7,2,6,16
25,2024-02-14,1,penn-state,michigan-state,REG (Conf),0,72,80,0.453,0.522,0.4,0.566,1.0,5,15,20,12,3,5,13,10,0.508,0.4,0.545,0.559,0.875,8,22,30,15,6,3,10,11
26,2024-02-17,0,penn-state,nebraska,REG (Conf),0,49,68,0.333,0.217,0.419,0.38,0.5,7,22,29,6,10,7,14,13,0.443,0.19,0.575,0.475,0.909,9,29,38,10,7,0,13,15
27,2024-02-21,1,penn-state,illinois,REG (Conf),1,90,89,0.538,0.444,0.574,0.6,0.6,5,18,23,15,11,6,6,19,0.484,0.375,0.55,0.555,0.667,15,28,43,15,4,2,18,17
28,2024-02-24,1,penn-state,indiana,REG (Conf),1,83,74,0.453,0.429,0.469,0.538,0.867,8,22,30,14,6,1,10,21,0.509,0.133,0.643,0.526,0.56,8,21,29,14,5,3,12,23
29,2024-02-27,0,penn-state,iowa,REG (Conf),0,81,90,0.451,0.235,0.519,0.479,0.565,11,26,37,14,8,1,10,23,0.472,0.5,0.459,0.547,0.865,4,27,31,22,6,5,12,20
30,2024-03-02,0,penn-state,minnesota,REG (Conf),0,70,75,0.446,0.478,0.424,0.545,0.818,4,20,24,18,7,3,17,23,0.46,0.25,0.6,0.51,0.889,5,21,26,15,11,8,12,15
31,2024-03-10,1,penn-state,maryland,REG (Conf),1,85,69,0.484,0.3,0.571,0.532,0.864,12,31,43,18,6,3,10,17,0.379,0.259,0.484,0.44,0.72,6,19,25,11,8,2,8,19
32,2024-03-13,2,penn-state,michigan,CTOURN,1,66,57,0.383,0.412,0.367,0.457,0.793,4,25,29,10,7,5,10,19,0.345,0.222,0.4,0.379,0.722,13,23,36,15,4,3,14,22
33,2024-03-14,2,penn-state,indiana,CTOURN,0,59,61,0.276,0.259,0.29,0.336,0.833,10,25,35,11,4,7,10,20,0.393,0.25,0.432,0.42,0.778,9,30,39,13,3,6,12,20
